"address","name","chain","fee"
"0xd795eb12034C2b77d787a22292c26fab5f5C70Aa","PIXFI","pixfi",20892.093
"0xf411903cbc70a74d22900a5de66a2dda66507255","VRA","vra",5770.0223
"0xff20817765cb7f73d4bde2e66e067e58d11095c2","AMP","amp",1529.6067
"0x7a58c0be72be218b41c608b7fe7c5bb630736c71","PEOPLE","people",336.23385
"0x965f527d9159dce6288a2219db51fc6eef120dd1","BSW","bsw",86.094123
"0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa","ORBS","orbs",305.40841
"AKT_akt","AKT","akt",0.01
"GekTNfm84QfyP2GdAHZ5AgACBRd69aNmgA5FDhZupump","GRIFT","grift",1649.1198
"XPL_xpl","XPL","xpl",0.0
"0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d","USD1","erc20usd1",4.0176834
"0xa3ee21c306a700e682abcdfe9baa6a08f3820419","CTC","ctc",8.3179647
"DBRiDgJAMsM95moTzJs7M9LnkGErpbv9v6CUR1DXnUu5","DBR","dbr",57.8953
