Coin ID,Target Exchange,Address,Coin Name,Network,Fee
222,bitget,0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52,SOLV,BSC,1.87
222,kucoin,0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52,SOLV,BSC,1.87
223,bitget,0x00000000a22c618fd6b4d7e9a335c4b96b189a38,TOWNS,BASE,34.0
223,kucoin,0x00000000a22c618fd6b4d7e9a335c4b96b189a38,TOWNS,BASE,34.0
225,kucoin,0x9623063377ad1b27544c965ccd7342f7ea7e88c7,GRT,ARBITRUM,2.36
228,bitget,0x2222227e22102fe3322098e4cbfe18cfebd57c95,TLM,BSC,3.66
228,kucoin,0x2222227e22102fe3322098e4cbfe18cfebd57c95,TLM,BSC,3.66
229,bitget,CKB_CKB,CKB,CKB,0.001
230,kucoin,uluna,LUNC,LUNC,22.66
231,bitget,0xa9616e5e23ec1582c2828b025becf3ef610e266f,SOMI,BSC,0.077
232,bitget,XTZ_XTZ,XTZ,XTZ,0.1
233,bitget,0x5b73a93b4e5e4f1fd27d8b3f8c97d69908b5e284,FORM,BSC,0.053
235,bitget,0x1a5d7e4c3a7f940b240b7357a4bfed30d17f9497,HOLO,BSC,0.25
235,kucoin,0x1a5d7e4c3a7f940b240b7357a4bfed30d17f9497,HOLO,BSC,0.25
235,htx,69RX85eQoEsnZvXGmLNjYcWgVkp9r2JjahVm99KbJETU,HOLO,SOL,5.71
236,bitget,0x2acc95758f8b5f583470ba265eb685a8f45fc9d5,RIF,RSK,12.0
237,bitget,0x7aafd31a321d3627b30a8e2171264b56852187fe,MIRA,BASE,1.42
237,kucoin,0x7aafd31a321d3627b30a8e2171264b56852187fe,MIRA,BASE,1.42
238,bitget,0x4bfaa776991e85e5f8b1255461cbbd216cfc714f,HOME,BSC,0.42
238,kucoin,0x4bfaa776991e85e5f8b1255461cbbd216cfc714f,HOME,BSC,0.42
239,bitget,0xa260e12d2b924cb899ae80bb58123ac3fee1e2f0,HOOK,BSC,0.16
244,bitget,0x77d547256a2cd95f32f67ae0313e450ac200648d,LAZIO,BSC,0.016
245,bitget,0x20de22029ab63cf9a7cf5feb2b737ca1ee4c82a6,CHESS,BSC,0.24
246,bitget,TON_TON,TON,TON,0.03
247,bitget,INIT_INIT,INIT,INIT,0.1
250,bitget,0x000ae314e2a2172a039b26378814c252734f556a,ASTER,BSC,0.033
250,kucoin,0x000ae314e2a2172a039b26378814c252734f556a,ASTER,BSC,0.033
251,kucoin,0x3da932456d082cba208feb0b096d49b202bf89c8,DEGO,BSC,0.038
252,okx,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT,PNUT-Solana,6.83070422
252,bitget,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT,SOL,5.67
252,kucoin,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT,SOL,5.67
252,htx,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT,SOL,5.67
253,bitget,0xd0258a3fd00f38aa8090dfee343f10a9d4d30d3f,VOXEL,MATIC,0.11
253,kucoin,0xd0258a3fd00f38aa8090dfee343f10a9d4d30d3f,VOXEL,MATIC,0.11
253,htx,0xd0258a3fd00f38aa8090dfee343f10a9d4d30d3f,VOXEL,MATIC,0.11
255,bitget,0x0409633a72d846fc5bbe2f98d88564d35987904d,PHB,BSC,0.03
256,bitget,0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111,SAHARA,BSC,0.2
256,kucoin,0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111,SAHARA,BSC,0.2
260,bitget,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,BSC,4e-06
260,kucoin,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,BSC,4e-06
261,bitget,0x3d6545b08693dae087e957cb1180ee38b9e3c25e,ETC,BSC,0.0008
262,okx,0xef4073a0f2b305a38ec4050e4d3d28bc40ea63f5,NEO,NEO-N3,0.01
262,bitget,0xef4073a0f2b305a38ec4050e4d3d28bc40ea63f5,NEO,NEO3,0.0
262,kucoin,0xef4073a0f2b305a38ec4050e4d3d28bc40ea63f5,NEO,NEO3,0.0
263,bitget,0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63,HIGH,BSC,0.031
264,bitget,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,ALT,BSC,0.5
264,kucoin,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,ALT,BSC,0.5
265,kucoin,ordi,ORDI,ORDIBTC,1.2
265,htx,ordi,ORDI,ORDIBTC,1.2
267,bitget,0x551897f8203bd131b350601d3ac0679ba0fc0136,NFP,BSC,0.26
268,bitget,TRX_TRX,TRX,TRX,1.0
269,bitget,0x868fced65edbf0056c4163515dd840e9f287a4c3,SIGN,BSC,0.25
269,kucoin,0x868fced65edbf0056c4163515dd840e9f287a4c3,SIGN,BSC,0.25
272,bitget,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,SOL,0.29
272,kucoin,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,SOL,0.29
272,htx,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,SOL,0.29
274,kucoin,uusd,USTC,LUNC,0.6
275,bitget,BERA_BERA,BERA,BERA,0.001
276,bitget,0x86bb94ddd16efc8bc58e6b056e8df71d9e666429,TST,BSC,0.61
276,kucoin,0x86bb94ddd16efc8bc58e6b056e8df71d9e666429,TST,BSC,0.61
277,bitget,VANA_VANA,VANA,VANA,0.001
280,okx,0x539bde0d7dbd336b79148aa742883198bbf60342,MAGIC,MAGIC-Arbitrum One,0.0872885
280,bitget,0x539bde0d7dbd336b79148aa742883198bbf60342,MAGIC,ARBITRUM,0.93
280,kucoin,0x539bde0d7dbd336b79148aa742883198bbf60342,MAGIC,ARBITRUM,0.93
281,bitget,0xac51066d7bec65dc4589368da368b212745d63e8,ALICE,BSC,0.11
281,kucoin,0xac51066d7bec65dc4589368da368b212745d63e8,ALICE,BSC,0.11
281,htx,0xac51066d7bec65dc4589368da368b212745d63e8,ALICE,BSC,0.11
283,bitget,0xcaae2a2f939f51d97cdfa9a86e79e3f085b799f3,TUT,BSC,1.55
283,kucoin,0xcaae2a2f939f51d97cdfa9a86e79e3f085b799f3,TUT,BSC,1.55
287,bitget,0G_0G,0G,0G,0.001
288,okx,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,PYTH-Solana,8.66971382
288,bitget,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,SOL,6.83
288,kucoin,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,SOL,6.83
288,htx,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,SOL,6.83
290,bitget,BAND_BAND,BAND,BAND,0.01
293,bitget,0x4b0f1812e5df2a09796481ff14017e6005508003,TWT,BSC,0.022
293,kucoin,0x4b0f1812e5df2a09796481ff14017e6005508003,TWT,BSC,0.022
294,bitget,0x59264f02d301281f3393e1385c0aefd446eb0f00,PARTI,BSC,0.098
294,kucoin,0x59264f02d301281f3393e1385c0aefd446eb0f00,PARTI,BSC,0.098
295,okx,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,ARB-Arbitrum One,0.02
295,bitget,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,ARBITRUM,0.43
295,kucoin,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,ARBITRUM,0.43
296,bitget,ARK_ARK,ARK,ARK,0.3
297,kucoin,0x6894cde390a3f51155ea41ed24a33a4827d3063d,1000CAT,BSC,2.14
299,okx,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,PUMP-Solana,240.1175454
299,bitget,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,SOL,148.0
299,kucoin,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,SOL,148.0
299,htx,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,SOL,148.0
301,bitget,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,BTTC,TRX,595132.0
301,kucoin,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,BTTC,TRX,595132.0
301,htx,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,BTTC,TRX,595132.0
302,bitget,0xa6610b3361c4c0d206aa3364cd985016c2d89386,ASR,CHZ2,0.0
305,bitget,J6pQQ3FAcJQeWPPGppWRb4nM8jU3wLyYbRrLh7feMfvd,2Z,SOL,3.53
305,kucoin,J6pQQ3FAcJQeWPPGppWRb4nM8jU3wLyYbRrLh7feMfvd,2Z,SOL,3.53
306,kucoin,0xa2120b9e674d3fc3875f415a7df52e382f141225,ATA,BSC,0.36
307,bitget,0xa227cc36938f0c9e09ce0e64dfab226cad739447,OPEN,BSC,0.088
307,kucoin,0xa227cc36938f0c9e09ce0e64dfab226cad739447,OPEN,BSC,0.088
307,htx,0xa227cc36938f0c9e09ce0e64dfab226cad739447,OPEN,BSC,0.088
308,bitget,0xe9506f70be469d2369803ccf41823713bafe8154,ATM,CHZ2,0.0
309,okx,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,TNSR-Solana,14.57114228
309,bitget,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,SOL,5.28
309,kucoin,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,SOL,5.28
309,htx,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,TNSR,SOL,5.28
311,bitget,RVN_RVN,RVN,RVN,0.1
312,kucoin,ukava,KAVA,KAVA,0.03
313,bitget,0xc2661815c69c2b3924d3dd0c2c1358a1e38a3105,PSG,CHZ2,0.0
314,bitget,0xd9483ea7214fcfd89b4fb8f513b544920e315a52,AVA,BSC,0.03
317,okx,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,NOT,NOT-TON,30.0
317,bitget,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,NOT,TON,82.0
317,kucoin,EQAvlWFDxGF2lXm67y4yzC17wYKD9A0guwPkMs1gOsM__NOT,NOT,TON,82.0
318,kucoin,0x356a26eb9e012a68958082340d4c4116e7f55615cf27affcff209cf0ae544f59::wal::WAL,WAL,SUI,0.68
322,bitget,0x1b4617734c43f6159f3a70b7e06d883647512778,AWE,BASE,7.71
322,kucoin,0x1b4617734c43f6159f3a70b7e06d883647512778,AWE,BASE,7.71
324,kucoin,0xf8f173e20e15f3b6cb686fb64724d370689de083,HEI,BSC,0.04
325,okx,0x7eae20d11ef8c779433eb24503def900b9d28ad7,PIXEL,PIXEL-Ronin,0.05
325,bitget,0x7eae20d11ef8c779433eb24503def900b9d28ad7,PIXEL,RON,0.1
326,bitget,0x6e4e624106cb12e168e6533f8ec7c82263358940,AXL,MATIC,0.021
328,bitget,0x97a9107c1793bc407d6f527b77e7fff4d812bece,AXS,RON,0.005
330,okx,0xef4461891dfb3ac8572ccf7c794664a8dd927945,WCT,WCT-Optimism,1.0
330,bitget,0xef4461891dfb3ac8572ccf7c794664a8dd927945,WCT,OPTIMISM,0.14
330,kucoin,0xef4461891dfb3ac8572ccf7c794664a8dd927945,WCT,OPTIMISM,0.14
332,bitget,0x3d9be0ac1001cd81c32464276d863d2ffdca4967,HAEDAL,BSC,0.14
332,kucoin,0x3a304c7feba2d819ea57c3542d68439ca2c386ba02159c740f7b406e592c62ea::haedal::HAEDAL,HAEDAL,SUI,1.65
332,htx,0x3a304c7feba2d819ea57c3542d68439ca2c386ba02159c740f7b406e592c62ea::haedal::HAEDAL,HAEDAL,SUI,1.65
335,okx,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,PENGU-Solana,87.76150152
335,bitget,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,SOL,36.0
335,kucoin,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,SOL,36.0
335,htx,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,SOL,36.0
336,bitget,0x3d4f0513e8a29669b960f9dbca61861548a9a760,BANANAS31,BSC,2.43
338,bitget,0x287880ea252b52b63cc5f40a2d3e5a44aa665a76,ALPINE,BSC,0.0086
338,kucoin,0x287880ea252b52b63cc5f40a2d3e5a44aa665a76,ALPINE,BSC,0.0086
340,kucoin,0x6e88056e8376ae7709496ba64d37fa2f8015ce3e,DEXE,BSC,0.005
341,bitget,0xfceb31a79f71ac9cbdcf853519c1b12d379edc46,LISTA,BSC,0.12
341,kucoin,0xfceb31a79f71ac9cbdcf853519c1b12d379edc46,LISTA,BSC,0.12
343,bitget,HIVE_HIVE,HIVE,HIVE,0.01
344,bitget,0x98d0baa52b2d063e780de12f615f963fe8537553,KAITO,BASE,0.36
344,kucoin,0x98d0baa52b2d063e780de12f615f963fe8537553,KAITO,BASE,0.36
346,okx,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,RDNT-Arbitrum One,0.5
346,bitget,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,ARBITRUM,12.0
346,kucoin,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,RDNT,BSC,0.8
347,kucoin,0x430ef9263e76dae63c84292c3409d61c598e9682,PYR,MATIC,0.0062
347,htx,0x430ef9263e76dae63c84292c3409d61c598e9682,PYR,MATIC,0.0062
348,bitget,FET_FET,FET,FET,1e-05
349,kucoin,0x20d6015660b3fe52e6690a889b5c51f69902ce0e,GIGGLE,BSC,0.00026
353,bitget,SAGA_SAGA,SAGA,SAGA,0.1
354,bitget,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,AVAXC,0.68
354,htx,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,AVAXC,0.68
356,okx,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,WIF-Solana,3.01668874
356,bitget,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,SOL,0.75
356,kucoin,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,SOL,0.75
356,htx,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,SOL,0.75
358,bitget,LTC_LTC,LTC,LTC,0.0001
360,okx,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WINTOKEN,WIN-TRC20,11419.94
360,bitget,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WIN,TRX,106.0
360,kucoin,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WIN,TRX,106.0
360,htx,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WIN,TRX,106.0
361,bitget,DYDX_DYDX,DYDX,DYDX,0.01
364,bitget,QTUM_QTUM,QTUM,QTUM,0.05
365,bitget,0x14778860e937f509e651192a90589de711fb88a9,CYBER,BSC,0.0076
365,kucoin,0x14778860e937f509e651192a90589de711fb88a9,CYBER,BSC,0.0076
366,bitget,FIL_FILEVM,FIL,FILEVM,0.0
369,bitget,0xfd3c73b3b09d418841dd6aff341b2d6e3aba433b,BAR,CHZ2,0.0
371,bitget,0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413,1000CHEEMS,BSC,23.0
371,kucoin,0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413,1000CHEEMS,BSC,23.0
402,kucoin,0xad6caeb32cd2c308980a548bd0bc5aa4306c6c18,BAND,BSC,0.02
414,kucoin,0x1f9f6a696c6fd109cd3956f45dc709d2b3902163,CELR,BSC,2.12
518,kucoin,0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2,OM,BSC,0.3
555,bitget,0x2859e4544c4bb03966803b044a93563bd2d0dd4d,SHIB,BSC,1359.0
555,htx,0x2859e4544c4bb03966803b044a93563bd2d0dd4d,SHIB,BSC,1359.0
